what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1232983260062
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1232983290708
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1232983291323
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1232983302604
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1232983315130
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1232983323534
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1232983336048
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232983339076
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232983339731
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1232983343869
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1232983343966
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1232983349608
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232983352400
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232983360942
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1232983360958
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1232983372815
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1232983426568
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232983430340
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232983431113
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1232983434562
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1232983436637
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1232983436912
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1232983442868
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232983445959
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232983467206
