what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232981511676
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1232981516271
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1232981557062
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1232981595633
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232981623739
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232981630985
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1232981632846
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232981636258
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232981636802
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1232981655365
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232981663524
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232981664161
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1232981668053
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1232981668826
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1232981674914
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1232981676208
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1232981729649
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1232981733062
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1232981734522
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1232981814983
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1232981816842
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1232981817658
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1232981821350
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1232981823458
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1232981832590
