what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1233216797783
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1233216798043
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1233216798623
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1233216800153
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233216804504
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233216813180
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233216824624
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233216827879
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233216834921
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233216835797
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233216841896
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233216845309
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233216848274
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233216877588
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233216879526
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233216896086
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233216901659
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233216904749
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233216908669
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233216909612
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233216914231
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233216920496
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233216923409
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233216932243
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233216933122
