what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233013715304
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233013728981
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1233013729680
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233013782148
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233013788649
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233013809874
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233013821722
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233013860976
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233013867986
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233013869898
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233013875458
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233013933412
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1233013933425
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233013941755
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233013954774
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233013992532
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233013998331
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233014018012
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1233014101232
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1233014101561
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1233014101838
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1233014102358
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233014106260
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233014116496
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1233014125381
