what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233206217906
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233206218553
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1233206231005
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233206231147
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233206237406
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233206385531
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233206390843
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233206394279
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233206421754
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233206421863
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1233206423784
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233206424979
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233206427653
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233206470127
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233206471330
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233206477932
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233206480873
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233206486574
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233206487501
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233206490525
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233206493453
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233206496940
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233206497698
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233206500841
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233206503817
