what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233001449884
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233001465998
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233006451971
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233006453411
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233006454589
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233006486647
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233006492204
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233006492936
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233006496448
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233006499932
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233006503131
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233006503930
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233006507210
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.cut,1233006509732
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233006510979
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233006514019
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233007081237
activated,view,org.python.pydev,1.4.2,org.python.pydev.navigator.view,1233007084175
opened,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233007087262
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233007087703
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233007089468
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233007092867
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233007095718
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233007472649
activated,view,org.python.pydev,1.4.2,org.python.pydev.navigator.view,1233007490143
