what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233225940755
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233225946275
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233225949397
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233225953068
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233225955637
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233225990156
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233225994126
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233226145422
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233226145561
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233226339497
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233226468165
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233226535819
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233226553305
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233226560323
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233226561213
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233226582963
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233226585723
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233226668016
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233226669998
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1233226700383
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233226703365
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233226705466
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233226706814
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233226709919
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233227012015
