what,kind,bundleId,bundleVersion,description,time
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233138901171
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233138904098
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233138912336
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233138914682
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233138921583
closed,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233138924498
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233138926955
activated,view,org.python.pydev,1.4.2,org.python.pydev.navigator.view,1233138931994
opened,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233138932194
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233138932262
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233138942926
closed,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233138942929
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233138944923
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233139030841
opened,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233139032746
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233139032876
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233139102920
closed,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233139102926
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233139105259
opened,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233139115187
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233139115254
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233139115259
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1233139153524
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233139159116
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233139160349
