what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1233223486927
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233223490153
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1233223560358
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233223564062
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233223571515
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233223574965
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233223613484
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233223614809
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233223621331
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233223624327
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233223670683
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233223671846
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1233223678611
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233223786292
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233223789521
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233223827374
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233223828495
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233223928899
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233223932323
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233223983171
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233223984706
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233224006370
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233224009853
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233224074877
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233224076338
