what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233019516879
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1233019518911
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233019526037
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233019526898
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1233019546484
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233019548933
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233019552104
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233019566883
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1233019569402
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233019583745
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233019589939
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233019597761
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233019605202
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233019608199
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233019608742
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233019616095
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1233019618812
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1233019619193
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1233019621657
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233019622993
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233019626018
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233019637248
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1233019637262
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233019653006
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233019654481
