what,kind,bundleId,bundleVersion,description,time
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233221491457
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233221609287
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233221612157
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233221659864
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233221664367
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233221666758
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1233221706933
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233221708266
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233221713251
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233221716924
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233221720049
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233221774350
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233221775698
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233221798692
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233221801470
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233221847546
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233221848437
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1233221895712
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233221896676
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233221901448
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233221904785
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233221967500
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233221970381
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233221998730
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233222001626
