what,kind,bundleId,bundleVersion,description,time
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233137688994
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233137691997
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233137694637
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233137695531
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1233137707905
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233137709142
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233137711487
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233137718215
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233137743313
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233137746096
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233137751178
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233137752204
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233137759265
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233137762307
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233137764920
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233137765902
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233137790333
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233137791733
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233137796014
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233137805852
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233137805992
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1233137808041
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233137813442
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233137813973
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233137841490
