what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233140077842
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233140082962
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233140084618
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233140087483
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233140104241
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233140109766
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233140140171
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233140143291
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233140151138
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233140153346
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233140172475
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233140175528
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233140184010
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233140185428
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233140203319
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233140206116
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233140212488
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233140213451
activated,view,org.python.pydev,1.4.2,org.python.pydev.navigator.view,1233140216308
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233140217098
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1233140228521
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233140229172
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1233140242169
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233140243894
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233140248963
