what,kind,bundleId,bundleVersion,description,time
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233208520767
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233208522060
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233208522812
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233208531216
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233208534697
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233208535373
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233208541646
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233208547613
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1233208550269
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233208550385
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233208557970
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233208560294
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233208560861
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233208561611
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233208571427
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233208574595
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233208575241
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233208583410
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233208584602
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1233208587171
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233208591780
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233208594878
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233208610352
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233208611280
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233208615257
