what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233232074628
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233232109328
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233232117015
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233232157414
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233232211058
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233232213746
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233232228822
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233232230095
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233232242979
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233232245829
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233232348891
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233232360668
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233232365055
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233232365142
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233232373854
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233232377108
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233232436987
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233232440997
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233232467781
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233232517484
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233232539613
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233232716773
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233233137869
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233233139959
closed,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233233140621
