what,kind,bundleId,bundleVersion,description,time
closed,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233139332109
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233139333914
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233139336758
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233139339900
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233139346970
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233139349162
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233139363790
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233139366840
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233139369500
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233139372719
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233139380953
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233139382552
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233139395335
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233139455655
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233139458754
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233139465530
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233139466738
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233139468287
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233139481087
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1233139502315
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233139502976
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233139508285
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233139561036
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233139564541
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233139569604
