what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233230526653
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233230967212
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233230968774
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1233231005900
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1233231006158
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1233231027299
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233231034093
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233231037504
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233231040664
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233231041213
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1233231044356
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233231044546
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1233231055502
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1233231056060
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1233231056492
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1233231056927
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1233231057867
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1233231082321
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233231083772
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233231085100
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233231087821
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233231099773
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233231100849
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1233231118800
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1233231122344
