what,kind,bundleId,bundleVersion,description,time
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233224999840
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233225001443
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233225004985
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233225008053
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233225029381
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233225030497
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233225034942
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233225038405
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233225042628
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233225043489
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233225051892
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233225054787
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233225061153
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233225061993
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233225070532
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233225073625
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233225247117
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233225249073
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233225249935
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233225272957
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233225275064
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233225279696
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233225340844
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233225389085
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233225391962
