what,kind,bundleId,bundleVersion,description,time
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233087674983
activated,view,org.python.pydev,1.4.2,org.python.pydev.navigator.view,1233087679251
opened,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233087679724
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233087679774
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233087681279
closed,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233087681288
activated,view,org.python.pydev,1.4.2,org.python.pydev.navigator.view,1233087683478
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233087684388
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233087685519
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233087687275
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233087688768
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233087696296
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233087700061
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233087711389
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1233087721514
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233087721660
activated,view,org.python.pydev,1.4.2,org.python.pydev.navigator.view,1233087734293
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233087740768
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1233087749585
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1233087749768
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1233087749944
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1233087750128
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1233087750408
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1233087750617
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1233087751008
