what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1233140609869
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233140654703
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233140677133
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233140681014
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233140696642
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233140697806
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233140716756
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233140719598
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233140735048
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233140736204
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233140739386
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233140742540
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233140766406
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233140767909
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233140807537
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233140810124
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233140833679
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233140834804
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233140907648
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233140910744
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233140924277
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233140925437
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233140927257
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233140930114
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233140932057
