what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233018856716
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233018867378
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233018870872
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233018884492
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233018886063
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233018899252
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233018902071
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233018909197
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233018909477
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233018913527
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233018914339
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233018922515
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233018925528
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233018934022
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233018934949
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233018958437
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233018961644
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233018987089
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233018995998
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233019002575
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233019006299
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233019012308
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233019013267
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233019029785
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233019033314
