what,kind,bundleId,bundleVersion,description,time
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233028141869
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233028145239
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233028151971
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1233028158236
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233028158361
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233028163606
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233028173997
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233028180197
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233028180200
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233028180338
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233028239811
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233028252718
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233028254848
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233028255544
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233028258649
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233028264047
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233028269154
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233028274098
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233028288663
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233028304401
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233028305773
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233028306659
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233028309930
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233028315366
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233028327146
