what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233011853357
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233011854183
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233011855638
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233011856422
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233011857694
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233011858379
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233011859721
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233011861243
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233011864010
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233011876143
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233011879220
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233011879800
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1233011882096
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233011882212
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233011897143
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233011900022
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233011997839
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233012027220
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233012032518
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1233012037097
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233012037234
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1233012233516
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1233012240867
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233012243347
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233012256910
