what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233095655250
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233095656513
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233134336363
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233134342364
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233134386246
activated,view,org.python.pydev,1.4.2,org.python.pydev.navigator.view,1233134457442
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233134460412
opened,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1233134485573
activated,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1233134485619
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233134485654
activated,view,org.python.pydev,1.4.2,org.python.pydev.navigator.view,1233134488979
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233134492964
started,bundle,org.eclipse.ant.ui,3.3.0.v20080529,org.eclipse.ant.ui,1233134497536
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233134497953
executed,command,org.eclipse.ltk.ui.refactoring,3.4.1.r341_v20080716-0800,org.eclipse.ltk.ui.refactoring.commands.renameResource,1233134497962
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233134502764
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.cut,1233134512976
activated,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1233134515599
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233134517402
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233134522203
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233134523592
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233134523685
closed,editor,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.DefaultTextEditor,1233134523685
activated,view,org.python.pydev,1.4.2,org.python.pydev.navigator.view,1233134524685
opened,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233134524897
