what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233225549789
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233225551030
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233225564426
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233225574989
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233225637001
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233225639755
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233225688529
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233225689928
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233225690601
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233225695778
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233225715018
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233225718245
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233225732824
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233225733901
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233225756992
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233225759649
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233225796209
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233225797321
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233225805601
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233225808851
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233225908040
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233225909267
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1233225919387
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233225924174
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233225935569
