what,kind,bundleId,bundleVersion,description,time
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233027925134
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233027934131
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1233027943278
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233027944619
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233027949765
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1233027996421
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233027997688
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233028006749
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1233028019011
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233028020077
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233028023858
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233028037216
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1233028043257
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233028043398
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233028076769
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.findReplace,1233028076791
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233028079784
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1233028081179
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233028081798
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233028082260
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233028086370
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233028105885
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.findReplace,1233028105906
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233028112945
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233028117625
