what,kind,bundleId,bundleVersion,description,time
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233204251049
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1233204303616
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233204304677
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233204305173
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233204306409
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233204309410
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233204319030
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233204320254
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233204322465
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233204372000
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233204434187
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1233204459669
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233204460494
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1233204471955
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233204473079
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1233204479979
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233204484087
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1233204491723
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233204493666
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233204501420
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233204504592
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233204507132
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233204508103
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233204510049
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1233204518826
