what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1232997954093
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1232997957207
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1232997958039
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232997961283
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232997986255
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1232997994485
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1232997998902
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1232997999844
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1232998014690
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232998016908
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233000399153
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233000400331
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233000825220
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233000831730
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233000878868
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233000917126
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233000920587
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233000921626
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233000923905
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233000954923
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233000954926
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233000954961
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233000954969
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233000957582
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233000957586
