what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1233222874995
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233222880464
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233222883373
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233222889425
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233222890050
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233222903651
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233222903737
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233222933957
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233222936890
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233222970703
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233222974387
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233223012754
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233223013664
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1233223021907
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233223023465
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233223025108
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233223028347
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233223089833
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233223091105
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233223105947
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233223120961
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233223201463
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233223220757
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233223236444
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233223253651
