what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232997650319
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232997668081
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232997681347
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232997684361
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1232997698301
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232997701047
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232997705530
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232997714855
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232997743376
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232997751642
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232997765397
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1232997766742
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1232997780292
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1232997781227
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1232997782561
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232997785810
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232997807453
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1232997809361
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1232997812725
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1232997814676
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232997817515
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232997833353
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1232997834573
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1232997838105
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.redo,1232997840366
