what,kind,bundleId,bundleVersion,description,time
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233089277018
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233089279794
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233089282586
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233089286541
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233089287073
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233089289981
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233089421840
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233089425119
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233089443190
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.findReplace,1233089443220
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233089445108
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233089451013
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233089459160
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1233089462676
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233089463460
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233089466165
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233089469931
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233089475650
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233089478887
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233089479427
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233089501467
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1233089505148
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1233089507803
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1233089508190
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233090122575
