what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233019053318
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233019055000
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233019105067
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233019108111
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233019116990
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233019118035
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233019127820
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233019130986
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233019150760
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1233019150774
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233019166537
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233019175087
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233019302619
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233019306213
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233019307446
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1233019307461
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233019331987
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233019432190
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233019436741
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233019449511
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233019450423
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233019452990
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233019496895
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233019503607
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233019506270
