what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233088145206
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233088149980
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233088154603
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233088168704
executed,command,org.eclipse.search,3.4.1.r341_v20080813-0800,org.eclipse.search.ui.openSearchDialog,1233088168734
activated,view,org.python.pydev,1.4.2,org.python.pydev.navigator.view,1233088175050
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233088189349
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233088191864
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233088193288
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233088194720
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233088196505
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233088198717
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233088204108
activated,view,org.eclipse.search,3.4.1.r341_v20080813-0800,org.eclipse.search.ui.views.SearchView,1233088204216
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233088204381
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233088209137
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233088209139
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233088209291
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233088211327
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233088234119
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233088256940
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1233088265649
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233088267373
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233088268067
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233088269006
