what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233020032287
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233020033244
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233020035171
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233020079437
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233020083032
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1233020086409
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233020086505
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233020098105
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233020157362
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233020158451
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233021115971
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233021129303
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1233021139444
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233021143481
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233021148735
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233021229804
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233021249838
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233021360167
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233021414516
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233021443399
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233021446554
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233021450345
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233021485605
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233021497574
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1233021502499
