what,kind,bundleId,bundleVersion,description,time
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233027720336
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233027725054
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233027734693
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233027757953
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233027767889
activated,view,org.python.pydev,1.4.2,org.python.pydev.navigator.view,1233027779344
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233027781902
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233027783872
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.properties,1233027783885
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233027790433
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233027803898
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233027805130
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233027810757
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233027835800
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233027842684
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1233027864219
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233027865018
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1233027869752
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233027870706
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1233027872416
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233027873915
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233027878721
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233027888343
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233027890457
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233027920485
