what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233219346603
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233219368588
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233219371732
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233219372374
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1233219378656
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233219378831
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233219409796
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233219412633
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233219413234
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1233219422994
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233219423155
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233219454198
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233219552166
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233219557209
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1233219568409
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233219571183
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1233219587921
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233219590215
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233219591381
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233219599398
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1233219616196
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233219628700
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233219631443
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233219632057
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1233219641269
