what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1232994629837
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1232994635273
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232994691633
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232994695213
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232994813016
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232997471477
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232997472047
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232997488565
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1232997505660
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1232997526170
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1232997532446
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1232997544127
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232997547688
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232997562180
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1232997566581
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232997568003
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232997597779
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1232997603287
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232997606373
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232997612435
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232997618343
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232997629321
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1232997635801
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1232997644470
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1232997648866
