what,kind,bundleId,bundleVersion,description,time
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233217155406
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233217158358
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233217158880
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1233217161067
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233217161184
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1233217167628
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233217168899
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233217171594
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233217178152
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233217179026
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233217190601
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233217296900
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1233217313306
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233217315490
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233217316895
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233217319759
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233217328857
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233217329722
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233217334878
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233217337586
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233217491243
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233217492598
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1233217508717
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233217512063
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233217512785
