what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233135002423
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233135031750
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233135033067
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233135045370
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233135048275
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233135056623
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1233135059101
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233135059227
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233135076396
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233135078505
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233135110593
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233135146293
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233135146659
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233135598203
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233135598838
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233137071540
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233137087530
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233137127101
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233137210924
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233137215956
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1233137264852
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233137268040
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233137270486
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233137277870
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233137281959
