what,kind,bundleId,bundleVersion,description,time
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233138682233
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233138691141
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233138693907
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233138701836
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233138705267
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233138720156
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233138723419
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233138733135
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233138734161
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233138740056
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233138742765
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233138747768
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233138748791
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233138811128
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233138813799
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233138819667
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233138821744
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233138835907
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233138838763
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233138846392
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233138847806
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233138873141
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233138875933
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233138886322
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233138887202
