what,kind,bundleId,bundleVersion,description,time
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233207673481
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233207676645
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233207681322
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233207683177
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233207684022
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233207708261
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233207719030
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233207719148
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1233207723523
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233207724670
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1233207727257
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233207728714
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233208059475
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233208062927
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233208071925
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233208073336
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233208081832
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233208084864
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233208126035
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233208126825
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233208128849
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233208138385
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233208141363
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233208518048
opened,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233208520625
