what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233034439554
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233034498868
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233034561129
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233035612661
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233035614693
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233035617734
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233035631794
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233035714661
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233035719444
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1233035727236
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233035728642
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233035735568
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233035745066
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233035746312
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233035833705
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233035839182
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233035841968
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233035843601
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233035843605
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233035844380
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233035844570
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233035845139
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233035847500
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233035848527
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233035878411
