what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233212705464
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233212707185
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1233212768484
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233212769351
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233212770299
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233212773112
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233212796502
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233212796828
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233212796932
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233212797494
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233212800833
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233212802584
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233212834669
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233212834768
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233212873879
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233212876705
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233212905292
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233212906114
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233212932939
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233212936215
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233212936333
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233212939298
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233212999698
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233213002047
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1233213036873
