what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1233215546343
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233215568553
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1233215587151
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233215593305
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233215596429
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233215600461
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233215601082
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233215606799
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233215609070
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233215641050
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233215646140
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233215648864
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233215649406
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1233215651961
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233215652077
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233215657079
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233215659906
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233215676838
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233215677754
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233215748925
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233215751754
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233215769131
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233215770279
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233215781162
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233215835702
