what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233023930892
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233023961538
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.cut,1233023967877
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233023969175
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233023970142
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233023973710
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233023974288
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233023978737
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233023980291
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233023988950
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233024022826
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233024036206
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233027310124
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233027312125
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233027317012
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233027317365
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233027382455
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233027389056
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233027390138
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233027392640
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1233027408160
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233027412313
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233027431495
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233027439152
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233027468385
