what,kind,bundleId,bundleVersion,description,time
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233021503187
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233021506269
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233021540175
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233021542441
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233021546812
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233021558569
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233021565940
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233021604041
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233021604903
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233021611063
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233021622848
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1233021624582
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233021624693
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1233021634975
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233021642993
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233021646249
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233021660752
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233021679417
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233021691811
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1233021693992
opened,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233021694266
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233021694356
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1233021696589
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233021696728
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1233021698312
