what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1232988082989
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1232988083322
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1232988084586
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1232988085242
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1232988094213
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1232988094538
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1232988094794
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1232988095106
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1232988099242
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232988102375
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232988102913
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1232988114320
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1232988133345
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1232988145252
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1232988146304
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1232988147762
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1232988158521
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1232988171462
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1232988173042
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1232988175856
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232988178983
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232988188306
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232988198214
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232988856372
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232988857185
