what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233137842050
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1233137851678
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233137854351
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233137857898
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233137881430
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233137884773
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233137885323
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233137888416
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233137899946
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233137902713
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233137903230
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1233137906922
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233137907050
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233137912337
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233137915057
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233137944326
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233137945537
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233137961709
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233137968220
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233137976707
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233137978217
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233138016507
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233138019455
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233138023817
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233138026594
