what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1233143950459
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233143950583
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233143986229
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233143988886
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233143997384
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233143998904
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233144132644
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233144135682
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233144148323
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233144149413
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233144186019
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233144189306
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233144195547
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233144196672
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1233144270620
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233144273870
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233144279707
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233144282359
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233144282922
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1233144286020
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233144286154
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233144314936
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233144317981
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233144318536
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1233144320884
