what,kind,bundleId,bundleVersion,description,time
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233134524951
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233134528569
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.cut,1233134532291
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233134533097
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233134535085
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233134594411
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233134596205
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233134598690
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233134600413
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233134602992
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233134603671
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1233134612460
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233134614040
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233134619491
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233134620116
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1233134624075
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233134624217
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233134631652
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233134634980
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233134635578
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1233134638060
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233134638183
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233134644692
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233134647772
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233134696912
