what,kind,bundleId,bundleVersion,description,time
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233224082256
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233224085254
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233224108040
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233224109204
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233224116675
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233224119438
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233224197429
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233224197544
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233224205235
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233224208173
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233224304967
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233224306051
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233224318450
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233224321188
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233224324998
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233224329020
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233224638058
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1233224638073
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233224639505
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233224652440
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233224653684
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233224674386
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233224684894
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233224688354
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233224709746
