what,kind,bundleId,bundleVersion,description,time
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233222632253
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233222635062
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233222670649
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233222672081
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233222678812
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233222682781
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233222683890
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233222686644
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233222711126
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233222712051
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1233222759957
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233222774376
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233222777450
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233222797024
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233222797946
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233222832252
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233222835137
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233222847781
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233222848684
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1233222856153
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233222858647
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233222860377
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233222863422
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233222872048
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233222873185
