what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232828626251
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232828626644
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232828634841
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232828646753
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232828757484
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232828758369
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232828820493
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1232828823152
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1232828850805
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1232828850981
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1232828851157
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1232828851373
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1232828851650
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1232828851989
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1232828856012
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1232828856108
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232828876528
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232828880361
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232828888199
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232828889314
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1232828894933
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1232828895037
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232828943125
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232828944298
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1232828952833
