what,kind,bundleId,bundleVersion,description,time
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233144321026
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233144324482
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233144327627
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233144337280
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233144338829
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233144339878
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233144342046
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1233144377361
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233144378289
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233144380307
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233144383242
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233144487213
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233144491688
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233144721277
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233144723731
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233144735271
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233144738057
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233144743576
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233144744447
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233144755568
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233144758186
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233144772463
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233144773425
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233144781106
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233144799711
