what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233018370695
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1233018374902
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233018375076
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233018384463
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233018408488
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233018415613
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233018418835
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233018439371
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1233018443547
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233018446357
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233018451139
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233018458695
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233018461676
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233018474119
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233018477226
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233018491357
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233018512405
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233018521332
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233018529842
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233018540619
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233018694830
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233018695802
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233018795124
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233018815678
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233018852172
