what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233210109922
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233210220549
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233210227678
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233210247866
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1233210262507
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233210266273
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233210269207
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233210272022
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233210274236
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233210314437
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233210317720
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233210330129
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233210332162
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233210333375
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233210335015
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233210336708
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233210345396
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233210348113
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233210353408
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233210354603
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233210358596
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233210361543
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233210368873
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233210369846
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233210373610
