what,kind,bundleId,bundleVersion,description,time
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233223267962
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233223269376
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233223289434
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233223331525
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233223334941
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233223340001
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233223341229
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1233223351622
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233223353744
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233223356845
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233223357495
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1233223359645
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233223359771
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233223371951
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233223375106
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233223424073
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233223424997
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1233223435433
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233223438300
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1233223447100
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1233223447381
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233223461918
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233223465266
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233223477631
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233223478855
