what,kind,bundleId,bundleVersion,description,time
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233140933579
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233140936447
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233140980483
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233143730530
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233143742868
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233143745563
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233143755487
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233143756538
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233143766896
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233143769900
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233143788376
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233143791843
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233143825103
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233143826959
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233143899481
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233143901467
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1233143929060
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1233143929372
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1233143929577
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1233143929793
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1233143938132
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233143938807
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233143942330
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233143945110
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233143945645
