what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233030617037
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233030641156
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233030644084
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1233030654201
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1233030654773
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233030728165
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233030729448
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233030730613
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233030733851
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233030772898
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233030777747
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1233030938293
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233030940276
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233030941821
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233030943112
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233030944019
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233030947042
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233030960746
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233030963021
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1233030967629
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1233030970459
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233030971168
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1233030974635
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233030976842
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233030979439
