what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233032410291
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233032413080
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1233032430172
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233032431460
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233032439843
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233032441511
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233032443475
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233032446938
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233032463538
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233032466880
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.cut,1233032475811
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233032479969
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233032526642
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.findReplace,1233032526662
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233032529635
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.cut,1233032533020
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233032534044
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233032534424
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233032535753
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233032538154
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233032541035
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233032644908
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233032691478
activated,view,org.python.pydev,1.4.2,org.python.pydev.navigator.view,1233032700818
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233032710108
