what,kind,bundleId,bundleVersion,description,time
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233216482264
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233216482817
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233216484214
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233216493542
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233216503692
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233216506696
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233216513570
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233216514604
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233216519449
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233216521391
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233216534687
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233216537543
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233216544270
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233216545259
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233216569148
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233216586153
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233216593576
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233216599143
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233216603868
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233216606964
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233216607489
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1233216610306
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233216610454
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233216637623
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233216651970
