what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232987461130
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232987537817
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1232987644429
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1232987646501
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1232987646956
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1232987647318
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1232987714292
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232987717279
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232987717815
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1232987721062
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1232987725507
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1232987732513
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1232987802875
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232987806183
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232987806750
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1232987815202
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1232987900640
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1232987923535
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232987926665
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1232987927191
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1232987932219
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1232987940850
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1232987941075
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1232987942038
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1232987942230
