what,kind,bundleId,bundleVersion,description,time
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233088827941
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233088882370
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233088890708
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233088896920
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233088900007
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233088901657
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233088910344
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1233089035726
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233089037914
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1233089045606
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233089046426
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233089138828
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233089139363
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233089156658
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233089157169
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233089169234
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233089175611
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1233089187146
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233089188224
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233089190349
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1233089200965
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233089211119
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1233089267832
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233089268986
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233089271310
