what,kind,bundleId,bundleVersion,description,time
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233222340217
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233222359814
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233222362793
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233222394570
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233222396025
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233222405959
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233222408775
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233222439908
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233222441105
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233222448611
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233222451625
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233222482779
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233222483888
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233222492736
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233222495989
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233222531298
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233222532445
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233222569112
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233222571751
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233222602818
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233222603653
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233222613807
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233222616920
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1233222627866
activated,editor,org.python.pydev,1.4.2,org.python.pydev.editor.PythonEditor,1233222628713
